STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1300,850,1/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,3333,9667,8000,1/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,2000,8660,4660,1/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2200,2000,1/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1200,1500,1300,1/07/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,5000,5500,5300,1/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,400,2000,1000,1/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1700,1800,1800,1/07/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,8500,8000,1/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,7000,8000,7000,1/07/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,2000,1800,1/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,1/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1400,1/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,400,800,700,1/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,8000,5000,1/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2500,2000,1/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000,1800,1500,1/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,2867,8000,6000,2/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,2000,8660,4660,2/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1600,7500,4550,2/07/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,8500,8000,2/07/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,2000,1500,2/07/2023
Karnataka,hassan,Channarayapatna,Tomato,Tomato,FAQ,5700,5700,5700,2/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,6000,7000,6000,2/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,150,2000,1750,2/07/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,1500,4500,3000,2/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2330,9330,4670,2/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,1500,2/07/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,2/07/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,3000,11500,7300,2/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,6300,6500,6400,2/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4000,2500,2/07/2023
Karnataka,hassan,Belur,Tomato,Hybrid,FAQ,2500,2500,2500,2/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,3/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,6200,6500,6300,3/07/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1567,1767,1667,3/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2200,2000,3/07/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,3000,10000,6500,3/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1700,2000,1800,3/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,8660,4660,3/07/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1800,1900,1900,3/07/2023
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,1000,1000,1000,3/07/2023
Karnataka,hassan,Arasikere,Onion,Onion,FAQ,1100,1100,1100,3/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2330,9330,4670,3/07/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1300,850,3/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1500,2100,1700,3/07/2023
Karnataka,bellary,Hospet,Potato,Potato,Medium,1400,1400,1400,3/07/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1300,1500,1400,3/07/2023
Karnataka,kolar,Bangarpet,Onion,Local,FAQ,2000,2500,2200,3/07/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1800,2400,2000,3/07/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,2000,2000,2000,3/07/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,6900,7000,7000,3/07/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1400,1700,1500,3/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,6000,10000,8000,3/07/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,4500,6000,5500,3/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1500,2000,1750,3/07/2023
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,500,1800,1000,3/07/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,4000,6000,5000,3/07/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,2800,3000,3000,3/07/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,7200,8000,7600,3/07/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1300,1600,1450,3/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,800,1200,900,3/07/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1800,2000,1900,3/07/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,1500,4500,3000,3/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4666,2666,3/07/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,2000,1500,3/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2500,2000,3/07/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,3/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,2333,9333,5667,3/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1200,8000,4600,3/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,200,1600,800,3/07/2023
Karnataka,kolar,Bangarpet,Potato,Local,FAQ,1500,2000,1800,3/07/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,5555,5955,5755,3/07/2023
Karnataka,bellary,Hospet,Onion,Local,Medium,800,800,800,3/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,400,2000,1000,3/07/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,2378,8330,4162,3/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1700,1800,1800,3/07/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,925,1666,1387,3/07/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1600,2000,1800,3/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,9000,5500,3/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000,1800,1500,3/07/2023
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,800,1900,1250,4/07/2023
Karnataka,bellary,Hospet,Onion,Local,FAQ,1000,1400,1200,4/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2200,2000,4/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,300,1500,740,4/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1700,1800,1800,4/07/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1000,1400,1200,4/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2500,2000,4/07/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,5000,5000,5000,4/07/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,3000,10000,6500,4/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1000,2000,1500,4/07/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1800,2400,2000,4/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4333,2333,4/07/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1500,1600,1550,4/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2670,10000,5000,4/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000,1800,1500,4/07/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,2100,1900,4/07/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1300,1500,1400,4/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,4000,9533,6000,4/07/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1400,1700,1500,4/07/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,3330,7692,3330,4/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,300,2000,1000,4/07/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1800,2400,2100,4/07/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,4800,6000,5800,4/07/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,6000,8000,7000,4/07/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,1400,2000,1700,4/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1700,2000,1800,4/07/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,7000,8000,7500,4/07/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1000,1600,1300,4/07/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,5327,5527,5427,4/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1200,7500,4350,4/07/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1500,2000,1700,4/07/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1350,850,4/07/2023
Karnataka,bellary,Hospet,Potato,Potato,FAQ,1400,1600,1400,4/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,800,1200,900,4/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,7300,7500,7400,4/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,8660,4660,4/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,6000,7000,6500,4/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,6000,10000,8000,4/07/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1500,2200,1800,4/07/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,6900,7000,7000,4/07/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1800,1900,1900,4/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,8000,5000,4/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1500,2100,1700,4/07/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,6000,7000,6500,4/07/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1754,1754,1754,4/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,5500,9000,7500,5/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,7000,7000,7000,5/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,8660,4660,5/07/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,2100,1700,5/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,9000,5500,5/07/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1000,1400,1200,5/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4666,2666,5/07/2023
Karnataka,bellary,Hospet,Onion,Local,FAQ,1000,1700,1400,5/07/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,5853,6053,5953,5/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,700,5/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1500,2100,1700,5/07/2023
Karnataka,haveri,Ranebennur,Onion,Local,Medium,1000,1700,1200,5/07/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1500,2200,1800,5/07/2023
Karnataka,bellary,Hospet,Potato,Potato,FAQ,1200,1600,1400,5/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2500,2000,5/07/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,1200,2200,1650,5/07/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1800,2400,2000,5/07/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1400,1700,1500,5/07/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,7000,8000,7500,5/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,1610,830,5/07/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,7900,8000,8000,5/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,2100,1030,5/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,4667,9333,6000,5/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2670,10000,4670,5/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1200,7800,4500,5/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1700,2000,1800,5/07/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1539,1739,1639,5/07/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1600,1000,5/07/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1900,2100,2000,5/07/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,2378,8330,5330,5/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,5/07/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,3000,9600,6300,5/07/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,5000,5500,5300,5/07/2023
Karnataka,hassan,Channarayapatna,Tomato,Tomato,FAQ,5700,5800,5800,5/07/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1387,1666,1387,5/07/2023
Karnataka,hassan,Hassan,Tomato,Tomato,FAQ,3703,8500,7550,5/07/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,5/07/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,6000,7000,6500,5/07/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1300,1600,1450,5/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,800,1200,900,5/07/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1800,2400,2000,5/07/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1500,1600,1550,5/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,5/07/2023
Karnataka,hassan,Hassan,Onion,Other,FAQ,400,1700,1500,5/07/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,5/07/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1300,1500,1400,5/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1200,2000,1800,5/07/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,2800,4200,3800,5/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1800,1900,1900,5/07/2023
Karnataka,hassan,Hassan,Potato,Potato,FAQ,764,1586,1058,5/07/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,6400,8800,7600,5/07/2023
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,2000,2000,2000,5/07/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1800,2400,2000,6/07/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1800,2000,1900,6/07/2023
Karnataka,kolar,Malur,Onion,Onion,FAQ,1800,2200,2000,6/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,2200,1050,6/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,8000,4660,6/07/2023
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,1961,1961,1961,6/07/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,7900,8000,8000,6/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,6500,10000,8000,6/07/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1900,2100,2000,6/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,6/07/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1500,1700,1600,6/07/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1200,1500,1300,6/07/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,7000,8000,7500,6/07/2023
Karnataka,mandya,K.R. Pet,Onion,Onion,FAQ,1200,1200,1200,6/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,6000,7000,6000,6/07/2023
Karnataka,hassan,Hassan,Onion,Other,FAQ,800,935,935,6/07/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,6000,7000,6500,6/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,3867,9333,6000,6/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1800,1900,1900,6/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1200,8000,4600,6/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,6/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,200,2500,2250,6/07/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,3786,8330,6660,6/07/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1600,2100,1800,6/07/2023
Karnataka,mandya,Mandya,Potato,Potato,FAQ,2500,2500,2500,6/07/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,2000,1500,6/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1200,2000,1800,6/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,7300,7500,7400,6/07/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1400,1700,1500,6/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2670,9330,4670,6/07/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,5000,5500,5300,6/07/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1800,2000,1900,6/07/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,6/07/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,5000,5000,5000,6/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,800,1200,900,6/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,400,1800,880,6/07/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1500,1600,1550,6/07/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,5047,5447,5247,6/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1500,2100,1700,6/07/2023
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,500,2000,1500,6/07/2023
Karnataka,mandya,Mandya,Onion,Onion,FAQ,2200,2200,2200,6/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1700,2000,1800,6/07/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,6/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4000,2533,6/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,9000,5500,6/07/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1900,1200,6/07/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1300,1500,1400,6/07/2023
Karnataka,mandya,Mandya,Tomato,Tomato,FAQ,5000,8000,5000,6/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2000,1800,6/07/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1800,1900,1900,7/07/2023
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2000,1700,7/07/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1300,1500,1400,7/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,7/07/2023
Karnataka,bellary,Hospet,Potato,Potato,Medium,1400,1400,1400,7/07/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,2000,2000,2000,7/07/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,2000,1200,7/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1200,2000,1800,7/07/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1200,1400,1300,7/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,2667,8000,6000,7/07/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,4504,4904,4704,7/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,2300,1150,7/07/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,6500,7500,7000,7/07/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1500,2200,1800,7/07/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,4162,5550,4165,7/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4333,2666,7/07/2023
Karnataka,mandya,K.R. Pet,Onion,Onion,FAQ,1000,1000,1000,7/07/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1500,2100,1700,7/07/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,7/07/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1800,2400,2000,7/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,2000,8000,5000,7/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,5000,9000,7000,7/07/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,800,1200,900,7/07/2023
Karnataka,bellary,Hospet,Onion,Local,Medium,1000,1000,1000,7/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,7/07/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1700,2000,1800,7/07/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1500,1600,1550,7/07/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,7000,8000,7000,7/07/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1500,2000,1700,7/07/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,7900,8000,8000,7/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,8000,4660,7/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,2000,2500,2250,7/07/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,7300,7500,7400,7/07/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,5000,5000,5000,7/07/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,3000,9200,6100,7/07/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,5000,6000,5500,7/07/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1755,1755,1755,7/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2000,7330,3670,7/07/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,2000,2400,2200,7/07/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,400,1700,850,7/07/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,4500,5000,5000,7/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1100,7800,4450,7/07/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2500,2100,7/07/2023
Karnataka,kolar,Kolar,Onion,Other,FAQ,1500,1800,1700,7/07/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1400,1700,1500,7/07/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,7000,8000,7500,7/07/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1280,1387,1280,7/07/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1900,2100,2000,7/07/2023
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,1000,2000,1400,8/07/2023
Karnataka,kolar,Chickkaballapura,Onion,Beelary-Red,FAQ,1800,2400,2000,8/07/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,1500,7000,4200,8/07/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,1400,2000,1700,8/07/2023
Karnataka,kolar,Chickkaballapura,Potato,Local,FAQ,1400,1600,1500,8/07/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,3000,3000,3000,8/07/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000,2200,1800,8/07/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,3000,8667,5333,8/07/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,1330,7330,4000,8/07/2023
Karnataka,hassan,Arakalgud,Onion,Onion,FAQ,2000,2000,2000,8/07/2023
Karnataka,hassan,Arakalgud,Potato,Potato,FAQ,2500,2500,2500,8/07/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,1000,5333,3333,8/07/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,8/07/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,8/07/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,7000,8000,7500,8/07/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1200,6800,4000,8/07/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,2330,8670,4330,8/07/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1500,2000,1750,8/07/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,5500,9000,7500,8/07/2023
